traceID,spanID,process.serviceName,operationName,startTime,startTimeMillis,duration,tags.0.type,tags.0.key,tags.0.value,tags.1.type,tags.1.key,tags.1.value,tags.2.type,tags.2.key,tags.2.value,tags.3.type,tags.3.key,tags.3.value,tags.4.type,tags.4.key,tags.4.value,tags.5.type,tags.5.key,tags.5.value,tags.6.type,tags.6.key,tags.6.value,tags.7.type,tags.7.key,tags.7.value,tags.8.type,tags.8.key,tags.8.value,tags.9.type,tags.9.key,tags.9.value,references.0.refType,references.0.spanID,references.0.traceID,tags.10.type,tags.10.key,tags.10.value
4592248ad54dae51,84d4db94b6332ca4,nginx-web-server,ComposePost,1635326858084498,1635326858084,11008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,108457204586c524,4592248ad54dae51,,,
4592248ad54dae51,4abb8d2e80ee1552,media-service,UploadMedia,1635326858085316,1635326858085,2631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,84d4db94b6332ca4,4592248ad54dae51,,,
4592248ad54dae51,8d707d8d1b9adafb,compose-post-service,UploadMedia,1635326858085620,1635326858085,2156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,4abb8d2e80ee1552,4592248ad54dae51,,,
4592248ad54dae51,571d291fe8487adf,compose-post-service,RedisHashSet,1635326858085671,1635326858085,2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8d707d8d1b9adafb,4592248ad54dae51,,,
4592248ad54dae51,91e94096918e79b5,text-service,UploadText,1635326858086327,1635326858086,8976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,84d4db94b6332ca4,4592248ad54dae51,,,
4592248ad54dae51,38e249e00b8d2f4c,user-service,UploadUserWithUserId,1635326858086670,1635326858086,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,84d4db94b6332ca4,4592248ad54dae51,,,
4592248ad54dae51,e2ac1c7ca637bc7a,compose-post-service,UploadCreator,1635326858086943,1635326858086,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,38e249e00b8d2f4c,4592248ad54dae51,,,
4592248ad54dae51,cda887efefcce2cc,compose-post-service,RedisHashSet,1635326858086984,1635326858086,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e2ac1c7ca637bc7a,4592248ad54dae51,,,
4592248ad54dae51,85cfff8c50621926,unique-id-service,UploadUniqueId,1635326858087381,1635326858087,1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,84d4db94b6332ca4,4592248ad54dae51,,,
4592248ad54dae51,cce292964ca9398f,compose-post-service,UploadUniqueId,1635326858087630,1635326858087,1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,85cfff8c50621926,4592248ad54dae51,,,
4592248ad54dae51,f3953d3589f45d92,compose-post-service,RedisHashSet,1635326858087651,1635326858087,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,cce292964ca9398f,4592248ad54dae51,,,
4592248ad54dae51,2158d6943dbe8265,user-mention-service,UploadUserMentions,1635326858088291,1635326858088,2314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,91e94096918e79b5,4592248ad54dae51,,,
4592248ad54dae51,9d9d570e19346224,url-shorten-service,UploadUrls,1635326858088375,1635326858088,1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,91e94096918e79b5,4592248ad54dae51,,,
4592248ad54dae51,70190a6f1c65ffb5,compose-post-service,UploadUrls,1635326858088784,1635326858088,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9d9d570e19346224,4592248ad54dae51,,,
4592248ad54dae51,6dff44a7a4238763,compose-post-service,RedisHashSet,1635326858088820,1635326858088,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,70190a6f1c65ffb5,4592248ad54dae51,,,
4592248ad54dae51,fd16b16f8a640f0b,compose-post-service,UploadUserMentions,1635326858089715,1635326858089,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2158d6943dbe8265,4592248ad54dae51,,,
4592248ad54dae51,92a3d53776c5018a,compose-post-service,RedisHashSet,1635326858089767,1635326858089,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,fd16b16f8a640f0b,4592248ad54dae51,,,
4592248ad54dae51,8f2af20856cd04ca,compose-post-service,UploadText,1635326858090732,1635326858090,4454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,91e94096918e79b5,4592248ad54dae51,,,
4592248ad54dae51,288ac21d70c8b531,compose-post-service,RedisHashSet,1635326858090747,1635326858090,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8f2af20856cd04ca,4592248ad54dae51,,,
4592248ad54dae51,f3620e5405c8189a,user-timeline-service,WriteUserTimeline,1635326858092312,1635326858092,2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8f2af20856cd04ca,4592248ad54dae51,,,
4592248ad54dae51,6a56ecafd73efb11,post-storage-service,StorePost,1635326858092328,1635326858092,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8f2af20856cd04ca,4592248ad54dae51,,,
4592248ad54dae51,6b3484693dd393aa,user-timeline-service,MongoFindUser,1635326858092352,1635326858092,2670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f3620e5405c8189a,4592248ad54dae51,,,
4592248ad54dae51,a8b71b7af73a4bb9,post-storage-service,MongoInsertPost,1635326858092384,1635326858092,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6a56ecafd73efb11,4592248ad54dae51,,,
4592248ad54dae51,5f88c4232c66403f,user-timeline-service,MongoInsert,1635326858093273,1635326858093,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f3620e5405c8189a,4592248ad54dae51,,,
4592248ad54dae51,37c1966ab4c7daa5,write-home-timeline-service,FanoutHomeTimelines,1635326858093806,1635326858093,2280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8f2af20856cd04ca,4592248ad54dae51,,,
4592248ad54dae51,da396117c30a3673,social-graph-service,GetFollowers,1635326858093998,1635326858093,1416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,37c1966ab4c7daa5,4592248ad54dae51,,,
4592248ad54dae51,aac426ccc8c1d144,social-graph-service,RedisGet,1635326858094026,1635326858094,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,da396117c30a3673,4592248ad54dae51,,,
4592248ad54dae51,73dc17c6921f2841,user-timeline-service,RedisUpdate,1635326858094544,1635326858094,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f3620e5405c8189a,4592248ad54dae51,,,
4592248ad54dae51,cdbb9e925d81fe6a,write-home-timeline-service,RedisUpdate,1635326858095520,1635326858095,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,37c1966ab4c7daa5,4592248ad54dae51,,,
9dae523a9b42c3d1,9dae523a9b42c3d1,nginx-web-server,/api/user/login,1635326858260000,1635326858260,4174,string,sampler.type,const,bool,sampler.param,true,int64,http.status_code,302,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,12,string,peer.address,172.21.0.1:56144,string,http.method,GET,string,http.url,http://localhost:8080/api/user/login?username=username_56&password=password_56,string,http.host,localhost:8080,,,,,,
9dae523a9b42c3d1,6bbc7e1450ca063a,nginx-web-server,/api/user/login,1635326858260714,1635326858260,3460,string,component,nginx,string,nginx.worker_pid,12,string,peer.address,172.21.0.1:56144,string,http.method,GET,string,http.url,http://localhost:8080/api/user/login?username=username_56&password=password_56,string,http.host,localhost:8080,int64,http.status_code,302,string,http.status_line,,,,,,,,CHILD_OF,9dae523a9b42c3d1,9dae523a9b42c3d1,,,
9dae523a9b42c3d1,bdfe549f5ae23c68,user-service,Login,1635326858261262,1635326858261,2650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9e74840c7f89877c,9dae523a9b42c3d1,,,
9dae523a9b42c3d1,45a4477d2de03cb3,user-service,MmcGetLogin,1635326858261293,1635326858261,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,bdfe549f5ae23c68,9dae523a9b42c3d1,,,
9dae523a9b42c3d1,b02801977cc85cd9,user-service,MongoFindUser,1635326858261598,1635326858261,1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,bdfe549f5ae23c68,9dae523a9b42c3d1,,,
9dae523a9b42c3d1,780a0d9e0aae32ef,user-service,MmcSetLogin,1635326858263672,1635326858263,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,bdfe549f5ae23c68,9dae523a9b42c3d1,,,
4b79df56d3fc786e,4b79df56d3fc786e,nginx-web-server,/wrk2-api/post/compose,1635326858272000,1635326858272,8821,string,sampler.type,const,bool,sampler.param,true,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.21.0.1:55134,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,
4b79df56d3fc786e,acb8c7e88e76e2c6,nginx-web-server,/wrk2-api/post/compose,1635326858272366,1635326858272,8456,string,component,nginx,string,nginx.worker_pid,8,string,peer.address,172.21.0.1:55134,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,4b79df56d3fc786e,4b79df56d3fc786e,,,
4b79df56d3fc786e,b71216a588613447,nginx-web-server,ComposePost,1635326858272571,1635326858272,8147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,acb8c7e88e76e2c6,4b79df56d3fc786e,,,
4b79df56d3fc786e,b985dc3b3b155830,media-service,UploadMedia,1635326858273341,1635326858273,1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b71216a588613447,4b79df56d3fc786e,,,
4b79df56d3fc786e,b2dbd10c725292da,compose-post-service,UploadMedia,1635326858273584,1635326858273,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b985dc3b3b155830,4b79df56d3fc786e,,,
4b79df56d3fc786e,8fbaa3d66a75f0a2,compose-post-service,RedisHashSet,1635326858273649,1635326858273,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b2dbd10c725292da,4b79df56d3fc786e,,,
4b79df56d3fc786e,b4171945bd5760d,text-service,UploadText,1635326858273861,1635326858273,6345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b71216a588613447,4b79df56d3fc786e,,,
4b79df56d3fc786e,33cfa4e246e16235,user-service,UploadUserWithUserId,1635326858274108,1635326858274,1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b71216a588613447,4b79df56d3fc786e,,,
4b79df56d3fc786e,133d6873575416c3,unique-id-service,UploadUniqueId,1635326858274458,1635326858274,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b71216a588613447,4b79df56d3fc786e,,,
4b79df56d3fc786e,11eb93d0e38e0713,compose-post-service,UploadUniqueId,1635326858274654,1635326858274,1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,133d6873575416c3,4b79df56d3fc786e,,,
4b79df56d3fc786e,d02b8362e5bf0328,compose-post-service,RedisHashSet,1635326858274673,1635326858274,1480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,11eb93d0e38e0713,4b79df56d3fc786e,,,
4b79df56d3fc786e,ac0398c960cc79ae,compose-post-service,UploadCreator,1635326858274821,1635326858274,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,33cfa4e246e16235,4b79df56d3fc786e,,,
4b79df56d3fc786e,82f31841469a8081,compose-post-service,RedisHashSet,1635326858274842,1635326858274,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ac0398c960cc79ae,4b79df56d3fc786e,,,
4b79df56d3fc786e,8e5a61150e7a5ed4,url-shorten-service,UploadUrls,1635326858275273,1635326858275,1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b4171945bd5760d,4b79df56d3fc786e,,,
4b79df56d3fc786e,32a39a838fdf50ff,user-mention-service,UploadUserMentions,1635326858275382,1635326858275,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b4171945bd5760d,4b79df56d3fc786e,,,
4b79df56d3fc786e,43f0acfd572627ae,compose-post-service,UploadUrls,1635326858275481,1635326858275,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8e5a61150e7a5ed4,4b79df56d3fc786e,,,
4b79df56d3fc786e,89b6d28afc02ee2a,compose-post-service,RedisHashSet,1635326858275503,1635326858275,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,43f0acfd572627ae,4b79df56d3fc786e,,,
4b79df56d3fc786e,8ee8ab9de5d0e616,compose-post-service,UploadUserMentions,1635326858276271,1635326858276,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,32a39a838fdf50ff,4b79df56d3fc786e,,,
4b79df56d3fc786e,171c6bf5be84fcb7,compose-post-service,RedisHashSet,1635326858276297,1635326858276,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8ee8ab9de5d0e616,4b79df56d3fc786e,,,
4b79df56d3fc786e,e94dbd13ef8e04c5,compose-post-service,UploadText,1635326858277265,1635326858277,2776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b4171945bd5760d,4b79df56d3fc786e,,,
4b79df56d3fc786e,c6dcb16dd49923d1,compose-post-service,RedisHashSet,1635326858277281,1635326858277,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e94dbd13ef8e04c5,4b79df56d3fc786e,,,
4b79df56d3fc786e,baccfd554d6d085f,user-timeline-service,WriteUserTimeline,1635326858278613,1635326858278,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e94dbd13ef8e04c5,4b79df56d3fc786e,,,
4b79df56d3fc786e,f26b39c3d3f5284f,post-storage-service,StorePost,1635326858278637,1635326858278,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e94dbd13ef8e04c5,4b79df56d3fc786e,,,
4b79df56d3fc786e,7bdfa6dd51471c35,user-timeline-service,MongoFindUser,1635326858278641,1635326858278,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,baccfd554d6d085f,4b79df56d3fc786e,,,
4b79df56d3fc786e,fdfe601ca8706dc0,post-storage-service,MongoInsertPost,1635326858278671,1635326858278,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f26b39c3d3f5284f,4b79df56d3fc786e,,,
4b79df56d3fc786e,39447f60cc9baf32,user-timeline-service,MongoInsert,1635326858279203,1635326858279,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,baccfd554d6d085f,4b79df56d3fc786e,,,
4b79df56d3fc786e,9381bffdea69ab3d,write-home-timeline-service,FanoutHomeTimelines,1635326858279523,1635326858279,2526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e94dbd13ef8e04c5,4b79df56d3fc786e,,,
4b79df56d3fc786e,11e3336fe3ea5211,user-timeline-service,RedisUpdate,1635326858279603,1635326858279,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,baccfd554d6d085f,4b79df56d3fc786e,,,
4b79df56d3fc786e,82685711299857a1,social-graph-service,GetFollowers,1635326858279683,1635326858279,1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9381bffdea69ab3d,4b79df56d3fc786e,,,
4b79df56d3fc786e,2434c014586b6ee9,social-graph-service,RedisGet,1635326858279701,1635326858279,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,82685711299857a1,4b79df56d3fc786e,,,
4b79df56d3fc786e,d6cb6c3f77133925,social-graph-service,MongoFindUser,1635326858280171,1635326858280,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,82685711299857a1,4b79df56d3fc786e,,,
4b79df56d3fc786e,30fd45e61c06ce9f,social-graph-service,RedisInsert,1635326858280879,1635326858280,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,82685711299857a1,4b79df56d3fc786e,,,
4b79df56d3fc786e,3bd43ac325d821b5,write-home-timeline-service,RedisUpdate,1635326858281418,1635326858281,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9381bffdea69ab3d,4b79df56d3fc786e,,,
dfd23c959f753b75,dfd23c959f753b75,nginx-web-server,/wrk2-api/post/compose,1635326858770000,1635326858770,10950,string,sampler.type,const,bool,sampler.param,true,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,20,string,peer.address,172.21.0.1:55146,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,
dfd23c959f753b75,a23adc7b4a1ae31c,nginx-web-server,/wrk2-api/post/compose,1635326858771040,1635326858771,9910,string,component,nginx,string,nginx.worker_pid,20,string,peer.address,172.21.0.1:55146,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,dfd23c959f753b75,dfd23c959f753b75,,,
dfd23c959f753b75,b3d8f16fd31a1527,nginx-web-server,ComposePost,1635326858771208,1635326858771,9493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a23adc7b4a1ae31c,dfd23c959f753b75,,,
dfd23c959f753b75,ee4f90a3203730d3,media-service,UploadMedia,1635326858771878,1635326858771,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b3d8f16fd31a1527,dfd23c959f753b75,,,
dfd23c959f753b75,53e776abb8c3a5d7,user-service,UploadUserWithUserId,1635326858772021,1635326858772,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b3d8f16fd31a1527,dfd23c959f753b75,,,
dfd23c959f753b75,6c9993821515f6c5,compose-post-service,UploadMedia,1635326858772080,1635326858772,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,ee4f90a3203730d3,dfd23c959f753b75,,,
dfd23c959f753b75,ff083ec8eb78ea30,compose-post-service,RedisHashSet,1635326858772149,1635326858772,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,6c9993821515f6c5,dfd23c959f753b75,,,
dfd23c959f753b75,5f2e4b0bca9d2b1b,compose-post-service,UploadCreator,1635326858772232,1635326858772,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,53e776abb8c3a5d7,dfd23c959f753b75,,,
dfd23c959f753b75,b3e0d41253ac729e,text-service,UploadText,1635326858772244,1635326858772,8142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b3d8f16fd31a1527,dfd23c959f753b75,,,
dfd23c959f753b75,400b6d625f00583f,compose-post-service,RedisHashSet,1635326858772246,1635326858772,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5f2e4b0bca9d2b1b,dfd23c959f753b75,,,
dfd23c959f753b75,a80b620902e38fbb,unique-id-service,UploadUniqueId,1635326858772396,1635326858772,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b3d8f16fd31a1527,dfd23c959f753b75,,,
dfd23c959f753b75,af9520a79c2d5a0f,compose-post-service,UploadUniqueId,1635326858772504,1635326858772,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,a80b620902e38fbb,dfd23c959f753b75,,,
dfd23c959f753b75,52338bd24fbb7183,compose-post-service,RedisHashSet,1635326858772516,1635326858772,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,af9520a79c2d5a0f,dfd23c959f753b75,,,
dfd23c959f753b75,de02f715772f727d,user-mention-service,UploadUserMentions,1635326858773279,1635326858773,1451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b3e0d41253ac729e,dfd23c959f753b75,,,
dfd23c959f753b75,8cdf3e74e338781,url-shorten-service,UploadUrls,1635326858773308,1635326858773,1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b3e0d41253ac729e,dfd23c959f753b75,,,
dfd23c959f753b75,57bbc15435aa3fc9,compose-post-service,UploadUrls,1635326858773804,1635326858773,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,8cdf3e74e338781,dfd23c959f753b75,,,
dfd23c959f753b75,46ea0e3fdfcc48ba,compose-post-service,RedisHashSet,1635326858773825,1635326858773,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,57bbc15435aa3fc9,dfd23c959f753b75,,,
dfd23c959f753b75,f8fcf03ab7e76731,compose-post-service,UploadUserMentions,1635326858774081,1635326858774,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,de02f715772f727d,dfd23c959f753b75,,,
dfd23c959f753b75,ea7add8fee7ef19a,compose-post-service,RedisHashSet,1635326858774136,1635326858774,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f8fcf03ab7e76731,dfd23c959f753b75,,,
dfd23c959f753b75,2138f834438d5f19,compose-post-service,UploadText,1635326858775381,1635326858775,4889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,b3e0d41253ac729e,dfd23c959f753b75,,,
dfd23c959f753b75,799de2e86b81aa58,compose-post-service,RedisHashSet,1635326858775405,1635326858775,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2138f834438d5f19,dfd23c959f753b75,,,
dfd23c959f753b75,e1f0ed01141b41ec,user-timeline-service,WriteUserTimeline,1635326858777406,1635326858777,2321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2138f834438d5f19,dfd23c959f753b75,,,
dfd23c959f753b75,e939b7f9cae2c5b4,user-timeline-service,MongoFindUser,1635326858777456,1635326858777,2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e1f0ed01141b41ec,dfd23c959f753b75,,,
dfd23c959f753b75,9fd94950c907d4c4,post-storage-service,StorePost,1635326858777484,1635326858777,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2138f834438d5f19,dfd23c959f753b75,,,
dfd23c959f753b75,a54dc19b9b0306aa,post-storage-service,MongoInsertPost,1635326858777551,1635326858777,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,9fd94950c907d4c4,dfd23c959f753b75,,,
dfd23c959f753b75,9fff7703982790ce,user-timeline-service,MongoInsert,1635326858778335,1635326858778,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e1f0ed01141b41ec,dfd23c959f753b75,,,
dfd23c959f753b75,f0ae5d0397149cb1,write-home-timeline-service,FanoutHomeTimelines,1635326858778854,1635326858778,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,2138f834438d5f19,dfd23c959f753b75,,,
dfd23c959f753b75,acaffab593d4097a,social-graph-service,GetFollowers,1635326858779109,1635326858779,3970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f0ae5d0397149cb1,dfd23c959f753b75,,,
dfd23c959f753b75,a4c9be8881a4ca4d,social-graph-service,RedisGet,1635326858779135,1635326858779,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,acaffab593d4097a,dfd23c959f753b75,,,
dfd23c959f753b75,e6556b4829124750,user-timeline-service,RedisUpdate,1635326858779301,1635326858779,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,e1f0ed01141b41ec,dfd23c959f753b75,,,
dfd23c959f753b75,e810dece545cc118,social-graph-service,MongoFindUser,1635326858779765,1635326858779,1493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,acaffab593d4097a,dfd23c959f753b75,,,
dfd23c959f753b75,cb2507cf486e3497,social-graph-service,RedisInsert,1635326858781280,1635326858781,1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,acaffab593d4097a,dfd23c959f753b75,,,
dfd23c959f753b75,f5bd2d5dd624584d,write-home-timeline-service,RedisUpdate,1635326858783266,1635326858783,2663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,f0ae5d0397149cb1,dfd23c959f753b75,,,
b62435a5b3d95165,b62435a5b3d95165,nginx-web-server,/wrk2-api/post/compose,1635326858792000,1635326858792,9986,string,sampler.type,const,bool,sampler.param,true,int64,http.status_code,200,string,http.status_line,,string,component,nginx,string,nginx.worker_pid,23,string,peer.address,172.21.0.1:55174,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,,,,,,
b62435a5b3d95165,c92c73d0353f12d,nginx-web-server,/wrk2-api/post/compose,1635326858792871,1635326858792,9114,string,component,nginx,string,nginx.worker_pid,23,string,peer.address,172.21.0.1:55174,string,http.method,POST,string,http.url,http://localhost:8080/wrk2-api/post/compose,string,http.host,localhost:8080,int64,http.status_code,200,string,http.status_line,,,,,,,,CHILD_OF,b62435a5b3d95165,b62435a5b3d95165,,,
b62435a5b3d95165,1034efd0728f84f0,nginx-web-server,ComposePost,1635326858792990,1635326858792,8678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,c92c73d0353f12d,b62435a5b3d95165,,,
b62435a5b3d95165,674fa5b676743584,media-service,UploadMedia,1635326858793441,1635326858793,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1034efd0728f84f0,b62435a5b3d95165,,,
b62435a5b3d95165,72008b6b7abfed4d,compose-post-service,UploadMedia,1635326858793640,1635326858793,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,674fa5b676743584,b62435a5b3d95165,,,
b62435a5b3d95165,9660031ffcbff217,compose-post-service,RedisHashSet,1635326858793667,1635326858793,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,72008b6b7abfed4d,b62435a5b3d95165,,,
b62435a5b3d95165,5dc8a0fe0beeb589,user-service,UploadUserWithUserId,1635326858793673,1635326858793,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1034efd0728f84f0,b62435a5b3d95165,,,
b62435a5b3d95165,b2b1dd8c32751ed3,text-service,UploadText,1635326858793772,1635326858793,7616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,1034efd0728f84f0,b62435a5b3d95165,,,
b62435a5b3d95165,562c4d2bb5b6fbb6,compose-post-service,UploadCreator,1635326858793788,1635326858793,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,5dc8a0fe0beeb589,b62435a5b3d95165,,,
b62435a5b3d95165,a2018f786109a44d,compose-post-service,RedisHashSet,1635326858793806,1635326858793,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILD_OF,562c4d2bb5b6fbb6,b62435a5b3d95165,,,
